address	label
0x460260	CombatLocation::vfunc19
0x460280	CombatLocation::vfunc20
0x64CAE0	CombatLocation::vfunc21
0x460B60	CombatLocation::vfunc22
0x4829D0	CombatLocation::vfunc23
0x45F980	CombatLocation::vfunc24
0x4829E0	CombatLocation::vfunc25
0x482A70	CombatLocation::vfunc26
0x475610	CombatLocation::vfunc27
0x474BF0	CombatLocation::vfunc28
0x460160	CombatLocation::vfunc29
0x4605E0	CombatLocation::vfunc30
0x460450	CombatLocation::vfunc31
0x460B60	CombatLocation::vfunc32
0x460B60	CombatLocation::vfunc33
0x45FC80	CombatLocation::vfunc34
0x460B70	CombatLocation::vfunc35
0x460110	CombatLocation::vfunc36
0x460B60	CombatLocation::vfunc37
0x460B60	CombatLocation::vfunc38
0x64A9B0	CombatLocation::vfunc39
0x460610	CombatLocation::vfunc40
0x482700	CombatLocation::vfunc41
0x45FE40	CombatLocation::vfunc42
0x4218C0	CombatLocation::vfunc43
0x4600B0	CombatLocation::vfunc44
0x482A90	CombatLocation::vfunc45
0x460600	CombatLocation::vfunc46
0x45FC10	CombatLocation::vfunc47
0x45FAC0	CombatLocation::vfunc48
0x460B60	CombatLocation::vfunc49
0x460B60	CombatLocation::vfunc50
0x4755C0	CombatLocation::vfunc51
0x604E40	CombatLocation::vfunc52
0x584630	CompanyPropertyTag::vfunc0
0x604E40	CompanyPropertyTag::vfunc1
0x57E760	CompanyPropertyTag::vfunc2
0x57E760	CompanyPropertyTag::vfunc3
0x57E6C0	CompanyPropertyTag::vfunc4
0x57E730	CompanyPropertyTag::vfunc5
0x57E750	CompanyPropertyTag::vfunc6
0x582220	CompanyPropertyTag::vfunc7
0x460B60	CompanyPropertyTag::vfunc8
0x680110	CompanyPropertyTag::vfunc9
0x590B30	CompanyPropertyVolume::vfunc0
0x622650	CompanyPropertyVolume::vfunc1
0x647AC0	CompiledShader::vfunc0
0x604E40	CompiledShader::vfunc1
0x610CC0	CompiledShader::vfunc2
0x610D20	CompiledShader::vfunc3
0x5FDAA0	CompiledShader::vfunc4
0x647B40	CompiledShader::vfunc5
0x647B50	CompiledShader::vfunc6
0x547170	CompiledShader::vfunc7
0x610BD0	CompiledShader::vfunc8
0x64A9B0	CompiledShader::vfunc9
0x460B60	CompiledShader::vfunc10
0x460B60	CompiledShader::vfunc11
0x437C60	CompiledShader::vfunc12
0x460B60	CompiledShader::vfunc13
0x64BC40	CompiledShader::vfunc14
0x57B040	CompiledShader::vfunc15
0x610C60	CompiledShader::vfunc16
0x610C00	CompiledShader::vfunc17
0x647B70	CompiledShader::vfunc18
0x4CF5C0	ConcreteInstancedTag::vfunc0
0x604E40	ConcreteInstancedTag::vfunc1
0x57E760	ConcreteInstancedTag::vfunc2
0x57E760	ConcreteInstancedTag::vfunc3
0x5FDAA0	ConcreteInstancedTag::vfunc4
0x6E6E7D	ConcreteInstancedTag::vfunc5
0x6E6E7D	ConcreteInstancedTag::vfunc6
0x516940	ConcreteInstancedTag::vfunc7
0x590B30	ConvexHullContainer::vfunc0
0x622650	ConvexHullContainer::vfunc1
0x4CF5C0	CoreObject::vfunc0
0x604E40	CoreObject::vfunc1
0x57E760	CoreObject::vfunc2
0x57E760	CoreObject::vfunc3
0x5FDAA0	CoreObject::vfunc4
0x6E6E7D	CoreObject::vfunc5
0x680110	CoreObject::vfunc6
0x436100	Critter::vfunc0
0x435000	Critter::vfunc1
0x435380	Critter::vfunc2
0x434FD0	Critter::vfunc3
0x4353C0	Critter::vfunc4
0x4179D0	Critter::vfunc0
0x46B3B0	Critter::vfunc1
0x4360F0	Critter::vfunc2
0x435610	Critter::vfunc3
0x546E20	Critter::vfunc4
0x435630	Critter::vfunc5
0x46B350	Critter::vfunc6
0x435650	Critter::vfunc7
0x65F170	Critter::vfunc8
0x65F170	Critter::vfunc9
0x546E20	Critter::vfunc10
0x46B3A0	Critter::vfunc11
0x516940	Critter::vfunc12
0x437C60	Critter::vfunc13
0x437C60	Critter::vfunc14
0x437C60	Critter::vfunc15
0x65F220	Critter::vfunc16
0x547160	Critter::vfunc17
0x436120	Critter::vfunc0
0x436130	Critter::vfunc1
0x46A610	Critter::vfunc2
0x46A630	Critter::vfunc3
0x46A650	Critter::vfunc4
0x46A660	Critter::vfunc5
0x64A9B0	Critter::vfunc6
0x64A9B0	Critter::vfunc7
0x64A9B0	Critter::vfunc8
0x46B190	Critter::vfunc9
0x46B190	Critter::vfunc10
0x46B190	Critter::vfunc11
0x46B1A0	Critter::vfunc12
0x46B2D0	Critter::vfunc13
0x46B1B0	Critter::vfunc14
0x46B1D0	Critter::vfunc15
0x46B210	Critter::vfunc16
0x46B250	Critter::vfunc17
0x46B270	Critter::vfunc18
0x46A7D0	Critter::vfunc19
0x65F500	Critter::vfunc20
0x516940	Critter::vfunc21
0x434DF0	Critter::vfunc22
0x4355D0	Critter::vfunc23
0x4355D0	Critter::vfunc24
0x460B60	Critter::vfunc25
0x516940	Critter::vfunc26
0x65F170	Critter::vfunc27
0x65F500	Critter::vfunc28
0x46B1E0	Critter::vfunc29
0x65F220	Critter::vfunc30
0x436110	Critter::vfunc0
0x4607B0	Critter::vfunc1
0x4600D0	Critter::vfunc2
0x46D470	Critter::vfunc3
0x65F500	Critter::vfunc4
0x4218E0	Critter::vfunc5
0x4346F0	Critter::vfunc0
0x604E40	Critter::vfunc1
0x57E760	Critter::vfunc2
0x57E760	Critter::vfunc3
0x4341F0	Critter::vfunc4
0x434A80	Critter::vfunc5
0x680110	Critter::vfunc6
0x604E40	Critter::vfunc7
0x64CAE0	Critter::vfunc8
0x64CAE0	Critter::vfunc9
0x64CAE0	Critter::vfunc10
0x64CAE0	Critter::vfunc11
0x64CAE0	Critter::vfunc12
0x64CAE0	Critter::vfunc13
0x64CAE0	Critter::vfunc14
0x65F310	Critter::vfunc15
0x64A870	Critter::vfunc16
0x434E20	Critter::vfunc17
0x460B60	Critter::vfunc18
0x460260	Critter::vfunc19
0x460280	Critter::vfunc20
0x64CAE0	Critter::vfunc21
0x460B60	Critter::vfunc22
0x45F970	Critter::vfunc23
0x45F980	Critter::vfunc24
0x45F8A0	Critter::vfunc25
0x45F920	Critter::vfunc26
0x516940	Critter::vfunc27
0x64A9B0	Critter::vfunc28
0x460160	Critter::vfunc29
0x4605E0	Critter::vfunc30
0x460450	Critter::vfunc31
0x460830	Critter::vfunc32
0x460A00	Critter::vfunc33
0x45FC80	Critter::vfunc34
0x460B70	Critter::vfunc35
0x460110	Critter::vfunc36
0x434BD0	Critter::vfunc37
0x460B60	Critter::vfunc38
0x64A9B0	Critter::vfunc39
0x64A9B0	Critter::vfunc40
0x434ED0	Critter::vfunc41
0x45FE40	Critter::vfunc42
0x4218C0	Critter::vfunc43
0x434DE0	Critter::vfunc44
0x435AC0	Critter::vfunc45
0x460A20	Critter::vfunc46
0x460A70	Critter::vfunc47
0x460A40	Critter::vfunc48
0x460B60	Critter::vfunc49
0x435D70	Critter::vfunc50
0x434B80	Critter::vfunc51
0x435B40	Critter::vfunc52
0x434CE0	Critter::vfunc53
0x4361B0	CritterAction::vfunc0
0x604E40	CritterAction::vfunc1
0x57E760	CritterAction::vfunc2
0x57E760	CritterAction::vfunc3
0x5FDAA0	CritterAction::vfunc4
0x436250	CritterAction::vfunc5
0x680110	CritterAction::vfunc6
0x64CAE0	CritterAction::vfunc7
0x64CAE0	CritterAction::vfunc8
0x64CAE0	CritterAction::vfunc9
0x64CAE0	CritterAction::vfunc10
0x64CAE0	CritterAction::vfunc11
0x64CAE0	CritterAction::vfunc12
0x6E6E7D	CritterAction::vfunc13
0x6E6E7D	CritterAction::vfunc14
0x6E6E7D	CritterAction::vfunc15
0x6E6E7D	CritterAction::vfunc16
0x6E6E7D	CritterAction::vfunc17
0x460B60	CritterAction::vfunc18
0x6E6E7D	CritterAction::vfunc19
0x460B60	CritterAction::vfunc20
0x6E6E7D	CritterAction::vfunc21
0x6E6E7D	CritterAction::vfunc22
0x6E6E7D	CritterAction::vfunc23
0x6E6E7D	CritterAction::vfunc24
0x6E6E7D	CritterAction::vfunc25
0x6E6E7D	CritterAction::vfunc26
0x6E6E7D	CritterAction::vfunc27
0x4CF5C0	CritterActionInterface::vfunc0
0x604E40	CritterActionInterface::vfunc1
0x57E760	CritterActionInterface::vfunc2
0x57E760	CritterActionInterface::vfunc3
0x5FDAA0	CritterActionInterface::vfunc4
0x6E6E7D	CritterActionInterface::vfunc5
0x680110	CritterActionInterface::vfunc6
0x64CAE0	CritterActionInterface::vfunc7
0x64CAE0	CritterActionInterface::vfunc8
0x64CAE0	CritterActionInterface::vfunc9
0x64CAE0	CritterActionInterface::vfunc10
0x64CAE0	CritterActionInterface::vfunc11
0x64CAE0	CritterActionInterface::vfunc12
0x6E6E7D	CritterActionInterface::vfunc13
0x6E6E7D	CritterActionInterface::vfunc14
0x6E6E7D	CritterActionInterface::vfunc15
0x6E6E7D	CritterActionInterface::vfunc16
0x6E6E7D	CritterActionInterface::vfunc17
0x460B60	CritterActionInterface::vfunc18
0x6E6E7D	CritterActionInterface::vfunc19
0x460B60	CritterActionInterface::vfunc20
0x6E6E7D	CritterActionInterface::vfunc21
0x6E6E7D	CritterActionInterface::vfunc22
0x4CF5C0	CritterAttracterPrefs::vfunc0
0x604E40	CritterAttracterPrefs::vfunc1
0x4041C0	CritterAttracterPrefs::vfunc2
0x4041C0	CritterAttracterPrefs::vfunc3
0x4A3BA0	CritterAttracterPrefs::vfunc4
0x460B60	CritterAttracterPrefs::vfunc5
0x610BC0	CritterAttracterPrefs::vfunc6
0x547170	CritterAttracterPrefs::vfunc7
0x610BD0	CritterAttracterPrefs::vfunc8
0x64A9B0	CritterAttracterPrefs::vfunc9
0x60EAE0	CritterAttracterPrefs::vfunc10
0x460B60	CritterAttracterPrefs::vfunc11
0x437C60	CritterAttracterPrefs::vfunc12
0x460B60	CritterAttracterPrefs::vfunc13
0x64CAE0	CritterAttracterPrefs::vfunc14
0x4A3D70	CritterAttracterPrefs::vfunc15
0x437C60	CritterAttracterPrefs::vfunc16
0x610C00	CritterAttracterPrefs::vfunc17
0x4A3BB0	CritterAttracterPrefs::vfunc18
0x4A3BD0	CritterAttracterPrefs::vfunc19
0x4A3CB0	CritterAttracterPrefs::vfunc20
0x67AA00	CritterAttracterPrefs::vfunc21
0x68D950	CritterCuePrefs::vfunc0
0x604E40	CritterCuePrefs::vfunc1
0x4041C0	CritterCuePrefs::vfunc2
0x4041C0	CritterCuePrefs::vfunc3
0x68D800	CritterCuePrefs::vfunc4
0x460B60	CritterCuePrefs::vfunc5
0x610BC0	CritterCuePrefs::vfunc6
0x547170	CritterCuePrefs::vfunc7
0x610BD0	CritterCuePrefs::vfunc8
0x64A9B0	CritterCuePrefs::vfunc9
0x60EAE0	CritterCuePrefs::vfunc10
0x460B60	CritterCuePrefs::vfunc11
0x437C60	CritterCuePrefs::vfunc12
0x460B60	CritterCuePrefs::vfunc13
0x64CAE0	CritterCuePrefs::vfunc14
0x57B040	CritterCuePrefs::vfunc15
0x437C60	CritterCuePrefs::vfunc16
0x610C00	CritterCuePrefs::vfunc17
0x68D810	CritterCuePrefs::vfunc18
0x68D830	CritterCuePrefs::vfunc19
0x460B60	CritterCuePrefs::vfunc20
0x67AA00	CritterCuePrefs::vfunc21
0x43CC60	CritterPath::vfunc0
0x604E40	CritterPath::vfunc1
0x57E760	CritterPath::vfunc2
0x57E760	CritterPath::vfunc3
0x43C570	CritterPath::vfunc4
0x43C9D0	CritterPath::vfunc5
0x680110	CritterPath::vfunc6
0x4CF5C0	CritterPathPrefs::vfunc0
0x604E40	CritterPathPrefs::vfunc1
0x4041C0	CritterPathPrefs::vfunc2
0x4041C0	CritterPathPrefs::vfunc3
0x43E380	CritterPathPrefs::vfunc4
0x460B60	CritterPathPrefs::vfunc5
0x610BC0	CritterPathPrefs::vfunc6
0x547170	CritterPathPrefs::vfunc7
0x610BD0	CritterPathPrefs::vfunc8
0x64A9B0	CritterPathPrefs::vfunc9
0x60EAE0	CritterPathPrefs::vfunc10
0x460B60	CritterPathPrefs::vfunc11
0x437C60	CritterPathPrefs::vfunc12
0x460B60	CritterPathPrefs::vfunc13
0x64CAE0	CritterPathPrefs::vfunc14
0x57B040	CritterPathPrefs::vfunc15
0x437C60	CritterPathPrefs::vfunc16
0x610C00	CritterPathPrefs::vfunc17
0x43E390	CritterPathPrefs::vfunc18
0x43E3B0	CritterPathPrefs::vfunc19
0x460B60	CritterPathPrefs::vfunc20
0x67AA00	CritterPathPrefs::vfunc21
0x57E850	CritterPathTag::vfunc0
0x604E40	CritterPathTag::vfunc1
0x57E760	CritterPathTag::vfunc2
0x57E760	CritterPathTag::vfunc3
0x57E780	CritterPathTag::vfunc4
0x57E890	CritterPathTag::vfunc5
0x57E8B0	CritterPathTag::vfunc6
0x582220	CritterPathTag::vfunc7
0x460B60	CritterPathTag::vfunc8
0x680110	CritterPathTag::vfunc9
0x43F7F0	CritterPrefs::vfunc0
0x604E40	CritterPrefs::vfunc1
0x4041C0	CritterPrefs::vfunc2
0x4041C0	CritterPrefs::vfunc3
0x43F540	CritterPrefs::vfunc4
0x460B60	CritterPrefs::vfunc5
0x610BC0	CritterPrefs::vfunc6
0x547170	CritterPrefs::vfunc7
0x610BD0	CritterPrefs::vfunc8
0x64A9B0	CritterPrefs::vfunc9
0x60EAE0	CritterPrefs::vfunc10
0x460B60	CritterPrefs::vfunc11
0x437C60	CritterPrefs::vfunc12
0x460B60	CritterPrefs::vfunc13
0x64CAE0	CritterPrefs::vfunc14
0x43FBF0	CritterPrefs::vfunc15
0x437C60	CritterPrefs::vfunc16
0x610C00	CritterPrefs::vfunc17
0x43F550	CritterPrefs::vfunc18
0x43F570	CritterPrefs::vfunc19
0x43F860	CritterPrefs::vfunc20
0x67AA00	CritterPrefs::vfunc21
0x611C00	CubeTexture::vfunc0
0x611290	CubeTexture::vfunc1
0x610CC0	CubeTexture::vfunc2
0x610D20	CubeTexture::vfunc3
0x5FDAA0	CubeTexture::vfunc4
0x610F90	CubeTexture::vfunc5
0x610FE0	CubeTexture::vfunc6
0x547170	CubeTexture::vfunc7
0x610BD0	CubeTexture::vfunc8
0x604E40	CubeTexture::vfunc9
0x460B60	CubeTexture::vfunc10
0x460B60	CubeTexture::vfunc11
0x611050	CubeTexture::vfunc12
0x611070	CubeTexture::vfunc13
0x64BC40	CubeTexture::vfunc14
0x57B040	CubeTexture::vfunc15
0x610C60	CubeTexture::vfunc16
0x610C00	CubeTexture::vfunc17
0x611090	CubeTexture::vfunc18
0x611240	CubeTexture::vfunc19
0x604E40	CubeTexture::vfunc20
0x4CF5C0	CueListResource::vfunc0
0x604E40	CueListResource::vfunc1
0x610CC0	CueListResource::vfunc2
0x610D20	CueListResource::vfunc3
0x5FDAA0	CueListResource::vfunc4
0x616FB0	CueListResource::vfunc5
0x628CA0	CueListResource::vfunc6
0x547170	CueListResource::vfunc7
0x610BD0	CueListResource::vfunc8
0x64A9B0	CueListResource::vfunc9
0x460B60	CueListResource::vfunc10
0x460B60	CueListResource::vfunc11
0x437C60	CueListResource::vfunc12
0x460B60	CueListResource::vfunc13
0x64BC40	CueListResource::vfunc14
0x57B040	CueListResource::vfunc15
0x610C60	CueListResource::vfunc16
0x610C00	CueListResource::vfunc17
0x67AA00	CueListResource::vfunc18
0x63CB10	CueTracker::vfunc0
0x604E40	CueTracker::vfunc1
0x63CB30	CueTracker::vfunc2
0x692F30	CustomShaderFragment::vfunc0
0x604E40	CustomShaderFragment::vfunc1
0x638FE0	DamageCollisionComponent::vfunc0
0x604E40	DamageCollisionComponent::vfunc1
0x639050	DamageCollisionComponent::vfunc2
0x639090	DamageCollisionComponent::vfunc3
0x638F60	DamageCollisionComponent::vfunc4
0x469180	DamagePrefs::vfunc0
0x604E40	DamagePrefs::vfunc1
0x4041C0	DamagePrefs::vfunc2
0x4041C0	DamagePrefs::vfunc3
0x468F60	DamagePrefs::vfunc4
0x460B60	DamagePrefs::vfunc5
0x610BC0	DamagePrefs::vfunc6
0x547170	DamagePrefs::vfunc7
0x610BD0	DamagePrefs::vfunc8
0x64A9B0	DamagePrefs::vfunc9
0x60EAE0	DamagePrefs::vfunc10
0x460B60	DamagePrefs::vfunc11
0x437C60	DamagePrefs::vfunc12
0x460B60	DamagePrefs::vfunc13
0x64CAE0	DamagePrefs::vfunc14
0x469280	DamagePrefs::vfunc15
0x437C60	DamagePrefs::vfunc16
0x610C00	DamagePrefs::vfunc17
0x468F70	DamagePrefs::vfunc18
0x468F90	DamagePrefs::vfunc19
0x469220	DamagePrefs::vfunc20
0x67AA00	DamagePrefs::vfunc21
0x590B30	DamageVolume::vfunc0
0x622650	DamageVolume::vfunc1
0x584630	DamageVolumeTag::vfunc0
0x604E40	DamageVolumeTag::vfunc1
0x57E760	DamageVolumeTag::vfunc2
0x57E760	DamageVolumeTag::vfunc3
0x57ECB0	DamageVolumeTag::vfunc4
0x57ED40	DamageVolumeTag::vfunc5
0x57ED60	DamageVolumeTag::vfunc6
0x582220	DamageVolumeTag::vfunc7
0x460B60	DamageVolumeTag::vfunc8
0x680110	DamageVolumeTag::vfunc9
0x475D00	DamagerInstance::vfunc0
0x475D10	DamagerInstance::vfunc1
0x475CF0	DamagerInstance::vfunc0
0x485B40	DamagerInstance::vfunc1
0x4600D0	DamagerInstance::vfunc2
0x46D470	DamagerInstance::vfunc3
0x65F500	DamagerInstance::vfunc4
0x4218E0	DamagerInstance::vfunc5
0x475BD0	DamagerInstance::vfunc0
0x604E40	DamagerInstance::vfunc1
0x57E760	DamagerInstance::vfunc2
0x57E760	DamagerInstance::vfunc3
0x475B40	DamagerInstance::vfunc4
0x475CA0	DamagerInstance::vfunc5
0x680110	DamagerInstance::vfunc6
0x64A9B0	DamagerInstance::vfunc7
0x64CAE0	DamagerInstance::vfunc8
0x64CAE0	DamagerInstance::vfunc9
0x64CAE0	DamagerInstance::vfunc10
0x64CAE0	DamagerInstance::vfunc11
0x64CAE0	DamagerInstance::vfunc12
0x64CAE0	DamagerInstance::vfunc13
0x64CAE0	DamagerInstance::vfunc14
0x475B20	DamagerInstance::vfunc15
0x64CAE0	DamagerInstance::vfunc16
0x475CC0	DamagerInstance::vfunc17
0x460B60	DamagerInstance::vfunc18
0x460260	DamagerInstance::vfunc19
0x460280	DamagerInstance::vfunc20
0x64CAE0	DamagerInstance::vfunc21
0x460B60	DamagerInstance::vfunc22
0x45F970	DamagerInstance::vfunc23
0x45F980	DamagerInstance::vfunc24
0x45F8A0	DamagerInstance::vfunc25
0x45F920	DamagerInstance::vfunc26
0x516940	DamagerInstance::vfunc27
0x64A9B0	DamagerInstance::vfunc28
0x460160	DamagerInstance::vfunc29
0x4605E0	DamagerInstance::vfunc30
0x460450	DamagerInstance::vfunc31
0x460B60	DamagerInstance::vfunc32
0x460B60	DamagerInstance::vfunc33
0x45FC80	DamagerInstance::vfunc34
0x460B70	DamagerInstance::vfunc35
0x460110	DamagerInstance::vfunc36
0x460B60	DamagerInstance::vfunc37
0x460B60	DamagerInstance::vfunc38
0x64A9B0	DamagerInstance::vfunc39
0x460610	DamagerInstance::vfunc40
0x45FF80	DamagerInstance::vfunc41
0x45FE40	DamagerInstance::vfunc42
0x4218C0	DamagerInstance::vfunc43
0x4600B0	DamagerInstance::vfunc44
0x4602D0	DamagerInstance::vfunc45
0x460600	DamagerInstance::vfunc46
0x45FC10	DamagerInstance::vfunc47
0x45FAC0	DamagerInstance::vfunc48
0x460B60	DamagerInstance::vfunc49
0x460B60	DamagerInstance::vfunc50
0x547170	DamagerInstance::vfunc51
0x4CF5C0	DamagerInstancedObject::vfunc0
0x604E40	DamagerInstancedObject::vfunc1
0x57E760	DamagerInstancedObject::vfunc2
0x57E760	DamagerInstancedObject::vfunc3
0x57EAD0	DamagerInstancedObject::vfunc4
0x57EC90	DamagerInstancedObject::vfunc5
0x57EB40	DamagerInstancedObject::vfunc6
0x516940	DamagerInstancedObject::vfunc7
0x469990	DamagerMixin::vfunc0
0x604E40	DamagerMixin::vfunc1
0x4A3F30	DeadBoltInstance::vfunc0
0x4A3DC0	DeadBoltInstance::vfunc1
0x4A3DE0	DeadBoltInstance::vfunc2
0x46D470	DeadBoltInstance::vfunc3
0x65F500	DeadBoltInstance::vfunc4
0x64A9B0	DeadBoltInstance::vfunc5
0x5C9F20	DecoratorPrefs::vfunc0
0x604E40	DecoratorPrefs::vfunc1
0x4041C0	DecoratorPrefs::vfunc2
0x4041C0	DecoratorPrefs::vfunc3
0x5C9EB0	DecoratorPrefs::vfunc4
0x460B60	DecoratorPrefs::vfunc5
0x610BC0	DecoratorPrefs::vfunc6
0x547170	DecoratorPrefs::vfunc7
0x610BD0	DecoratorPrefs::vfunc8
0x64A9B0	DecoratorPrefs::vfunc9
0x60EAE0	DecoratorPrefs::vfunc10
0x460B60	DecoratorPrefs::vfunc11
0x437C60	DecoratorPrefs::vfunc12
0x460B60	DecoratorPrefs::vfunc13
0x64CAE0	DecoratorPrefs::vfunc14
0x57B040	DecoratorPrefs::vfunc15
0x437C60	DecoratorPrefs::vfunc16
0x610C00	DecoratorPrefs::vfunc17
0x5C9EC0	DecoratorPrefs::vfunc18
0x5C9EE0	DecoratorPrefs::vfunc19
0x5C9EF0	DecoratorPrefs::vfunc20
0x67AA00	DecoratorPrefs::vfunc21
0x64DE50	DecoratorResource::vfunc0
0x604E40	DecoratorResource::vfunc1
0x610CC0	DecoratorResource::vfunc2
0x610D20	DecoratorResource::vfunc3
0x5FDAA0	DecoratorResource::vfunc4
0x64DFF0	DecoratorResource::vfunc5
0x64E000	DecoratorResource::vfunc6
0x547170	DecoratorResource::vfunc7
0x610BD0	DecoratorResource::vfunc8
0x64A9B0	DecoratorResource::vfunc9
0x460B60	DecoratorResource::vfunc10
0x460B60	DecoratorResource::vfunc11
0x437C60	DecoratorResource::vfunc12
0x460B60	DecoratorResource::vfunc13
0x64BC40	DecoratorResource::vfunc14
0x57B040	DecoratorResource::vfunc15
0x610C60	DecoratorResource::vfunc16
0x610C00	DecoratorResource::vfunc17
0x64E0E0	DecoratorResource::vfunc18
0x64E150	DecoratorResource::vfunc19
0x64E030	DecoratorResource::vfunc20
0x64E080	DecoratorResource::vfunc21
0x4CF5C0	DecoratorTag::vfunc0
0x604E40	DecoratorTag::vfunc1
0x57E760	DecoratorTag::vfunc2
0x57E760	DecoratorTag::vfunc3
0x57F720	DecoratorTag::vfunc4
0x57F870	DecoratorTag::vfunc5
0x57F7A0	DecoratorTag::vfunc6
0x516940	DecoratorTag::vfunc7
0x47A3E0	DestructableInstance::vfunc0
0x47A3A0	DestructableInstance::vfunc1
0x46A610	DestructableInstance::vfunc2
0x46A630	DestructableInstance::vfunc3
0x46A650	DestructableInstance::vfunc4
0x46A660	DestructableInstance::vfunc5
0x64A9B0	DestructableInstance::vfunc6
0x64A9B0	DestructableInstance::vfunc7
0x64A9B0	DestructableInstance::vfunc8
0x46B190	DestructableInstance::vfunc9
0x46B190	DestructableInstance::vfunc10
0x46B190	DestructableInstance::vfunc11
0x46B1A0	DestructableInstance::vfunc12
0x46B2D0	DestructableInstance::vfunc13
0x46B1B0	DestructableInstance::vfunc14
0x46B1D0	DestructableInstance::vfunc15
0x46B210	DestructableInstance::vfunc16
0x46B250	DestructableInstance::vfunc17
0x46B270	DestructableInstance::vfunc18
0x46A7D0	DestructableInstance::vfunc19
0x65F500	DestructableInstance::vfunc20
0x516940	DestructableInstance::vfunc21
0x4786D0	DestructableInstance::vfunc22
0x4788B0	DestructableInstance::vfunc23
0x478AC0	DestructableInstance::vfunc24
0x460B60	DestructableInstance::vfunc25
0x516940	DestructableInstance::vfunc26
0x65F170	DestructableInstance::vfunc27
0x65F500	DestructableInstance::vfunc28
0x46B1E0	DestructableInstance::vfunc29
0x65F220	DestructableInstance::vfunc30
0x47A3C0	DestructableInstance::vfunc31
0x477AA0	DestructableInstance::vfunc32
0x47A3D0	DestructableInstance::vfunc0
0x485B40	DestructableInstance::vfunc1
0x4600D0	DestructableInstance::vfunc2
0x46D470	DestructableInstance::vfunc3
0x65F500	DestructableInstance::vfunc4
0x4218E0	DestructableInstance::vfunc5
0x4795E0	DestructableInstance::vfunc0
0x604E40	DestructableInstance::vfunc1
0x57E760	DestructableInstance::vfunc2
0x57E760	DestructableInstance::vfunc3
0x477A70	DestructableInstance::vfunc4
0x479960	DestructableInstance::vfunc5
0x680110	DestructableInstance::vfunc6
0x64A9B0	DestructableInstance::vfunc7
0x64CAE0	DestructableInstance::vfunc8
0x64CAE0	DestructableInstance::vfunc9
0x64CAE0	DestructableInstance::vfunc10
0x64CAE0	DestructableInstance::vfunc11
0x64CAE0	DestructableInstance::vfunc12
0x64CAE0	DestructableInstance::vfunc13
0x46B680	DestructableInstance::vfunc14
0x477A80	DestructableInstance::vfunc15
0x64CAE0	DestructableInstance::vfunc16
0x45FA60	DestructableInstance::vfunc17
0x460B60	DestructableInstance::vfunc18
0x460260	DestructableInstance::vfunc19
0x460280	DestructableInstance::vfunc20
0x64CAE0	DestructableInstance::vfunc21
0x460B60	DestructableInstance::vfunc22
0x45F970	DestructableInstance::vfunc23
0x4799B0	DestructableInstance::vfunc24
0x45F8A0	DestructableInstance::vfunc25
0x45F920	DestructableInstance::vfunc26
0x516940	DestructableInstance::vfunc27
0x64A9B0	DestructableInstance::vfunc28
0x460160	DestructableInstance::vfunc29
0x4605E0	DestructableInstance::vfunc30
0x460450	DestructableInstance::vfunc31
0x460B60	DestructableInstance::vfunc32
0x460B60	DestructableInstance::vfunc33
0x45FC80	DestructableInstance::vfunc34
0x460B70	DestructableInstance::vfunc35
0x460110	DestructableInstance::vfunc36
0x460B60	DestructableInstance::vfunc37
0x460B60	DestructableInstance::vfunc38
0x64A9B0	DestructableInstance::vfunc39
0x460610	DestructableInstance::vfunc40
0x45FF80	DestructableInstance::vfunc41
0x45FE40	DestructableInstance::vfunc42
0x4218C0	DestructableInstance::vfunc43
0x4600B0	DestructableInstance::vfunc44
0x516940	DestructableInstance::vfunc45
0x460600	DestructableInstance::vfunc46
0x45FC10	DestructableInstance::vfunc47
0x45FAC0	DestructableInstance::vfunc48
0x460B60	DestructableInstance::vfunc49
0x460B60	DestructableInstance::vfunc50
0x547170	DestructableInstance::vfunc51
0x64ADD0	DestructableInstance::vfunc52
0x479920	DestructableInstance::vfunc53
0x4CF5C0	DestructableInstanceTag::vfunc0
0x604E40	DestructableInstanceTag::vfunc1
0x57E760	DestructableInstanceTag::vfunc2
0x57E760	DestructableInstanceTag::vfunc3
0x57FA20	DestructableInstanceTag::vfunc4
0x57FBA0	DestructableInstanceTag::vfunc5
0x57FAA0	DestructableInstanceTag::vfunc6
0x516940	DestructableInstanceTag::vfunc7
0x478420	DestructableMixin::vfunc0
0x4785F0	DestructableMixin::vfunc1
0x46A610	DestructableMixin::vfunc2
0x46A630	DestructableMixin::vfunc3
0x46A650	DestructableMixin::vfunc4
0x46A660	DestructableMixin::vfunc5
0x64A9B0	DestructableMixin::vfunc6
0x64A9B0	DestructableMixin::vfunc7
0x64A9B0	DestructableMixin::vfunc8
0x46B190	DestructableMixin::vfunc9
0x46B190	DestructableMixin::vfunc10
0x46B190	DestructableMixin::vfunc11
0x46B1A0	DestructableMixin::vfunc12
0x46B2D0	DestructableMixin::vfunc13
0x46B1B0	DestructableMixin::vfunc14
0x46B1D0	DestructableMixin::vfunc15
0x46B210	DestructableMixin::vfunc16
0x46B250	DestructableMixin::vfunc17
0x46B270	DestructableMixin::vfunc18
0x46A7D0	DestructableMixin::vfunc19
0x65F500	DestructableMixin::vfunc20
0x516940	DestructableMixin::vfunc21
0x4786D0	DestructableMixin::vfunc22
0x4788B0	DestructableMixin::vfunc23
0x478AC0	DestructableMixin::vfunc24
