node_id	path
0x361FFE21	/data/geometry/effects/chunks/fence_plank_03.geo
0x497EFF44	/data/geometry/effects/chunks/garden_hoe_01.geo
0xCFEA8DEA	/data/geometry/effects/chunks/garden_hoe_02.geo
0x04B65E4F	/data/geometry/effects/chunks/garden_hoe_03.geo
0xCF222736	/data/geometry/effects/chunks/garden_rake_01.geo
0x49B65598	/data/geometry/effects/chunks/garden_rake_02.geo
0x7B953914	/data/geometry/effects/chunks/garden_sign_01_01.geo
0xFD014BBA	/data/geometry/effects/chunks/garden_sign_01_02.geo
0x365D981F	/data/geometry/effects/chunks/garden_sign_01_03.geo
0x421805D1	/data/geometry/effects/chunks/garden_sign_02_01.geo
0xC22A8145	/data/geometry/effects/chunks/garden_wateringcan_01_01.geo
0x44BEF3EB	/data/geometry/effects/chunks/garden_wateringcan_01_02.geo
0x8FE2204E	/data/geometry/effects/chunks/garden_wateringcan_01_03.geo
0x6665A152	/data/geometry/effects/chunks/glassshard_02.geo
0x7B6091EA	/data/geometry/effects/chunks/glassshard_05.geo
0xFDF4E344	/data/geometry/effects/chunks/glassshard_06.geo
0xE1E37B5B	/data/geometry/effects/chunks/glokgoo01.geo
0x677709F5	/data/geometry/effects/chunks/glokgoo02.geo
0xAC2BDA50	/data/geometry/effects/chunks/glokgoo03.geo
0xF91B12AC	/data/geometry/effects/chunks/goods_box_02.geo
0x3247C109	/data/geometry/effects/chunks/goods_box_03.geo
0xA5CE2612	/data/geometry/effects/chunks/goods_box_particle_03.geo
0xD0E78215	/data/geometry/effects/chunks/goods_stackofcans_01.geo
0x9728A734	/data/geometry/effects/chunks/kitchenchair_piece_01.geo
0xCDB44D0E	/data/geometry/effects/chunks/leaning_plank.geo
0xC2AAA148	/data/geometry/effects/chunks/letter.geo
0x1CF49179	/data/geometry/effects/chunks/mailbox.geo
0x117ED490	/data/geometry/effects/chunks/mine_pick.geo
0x3F023882	/data/geometry/effects/chunks/mine_shovel.geo
0xE1C9E0F0	/data/geometry/effects/chunks/monitor_01.geo
0x675D925E	/data/geometry/effects/chunks/monitor_02.geo
0xAC0141FB	/data/geometry/effects/chunks/monitor_03.geo
0x937C546F	/data/geometry/effects/chunks/native_ax_01.geo
0xAB58C8FA	/data/geometry/effects/chunks/native_lamp_01.geo
0x2DCCBA54	/data/geometry/effects/chunks/native_lamp_02.geo
0xE69069F1	/data/geometry/effects/chunks/native_lamp_03.geo
0xEA29D47D	/data/geometry/effects/chunks/native_leaves_01.geo
0xE0B66B98	/data/geometry/effects/chunks/native_pod_01.geo
0x6AB03E88	/data/geometry/effects/chunks/native_wood_board_01.geo
0x34FACCA3	/data/geometry/effects/chunks/native_wood_bowl_01.geo
0x77B9A858	/data/geometry/effects/chunks/native_wood_shard_01.geo
0x9D01CB3C	/data/geometry/effects/chunks/oldposter_01_01.geo
0x1B95B992	/data/geometry/effects/chunks/oldposter_01_02.geo
0xA48CF7F9	/data/geometry/effects/chunks/oldposter_02_01.geo
0x22188557	/data/geometry/effects/chunks/oldposter_02_02.geo
0xB3F7E3BA	/data/geometry/effects/chunks/oldposter_03_01.geo
0x35639114	/data/geometry/effects/chunks/oldposter_03_02.geo
0xD7968E73	/data/geometry/effects/chunks/oldposter_04_01.geo
0x5102FCDD	/data/geometry/effects/chunks/oldposter_04_02.geo
0xC0ED9A30	/data/geometry/effects/chunks/oldposter_05_01.geo
0x4679E89E	/data/geometry/effects/chunks/oldposter_05_02.geo
0xF960A6F5	/data/geometry/effects/chunks/oldposter_06_01.geo
0x7FF4D45B	/data/geometry/effects/chunks/oldposter_06_02.geo
0xEE1BB2B6	/data/geometry/effects/chunks/oldposter_07_01.geo
0x31A27D67	/data/geometry/effects/chunks/oldposter_08_01.geo
0x26D96924	/data/geometry/effects/chunks/oldposter_09_01.geo
0xA04D1B8A	/data/geometry/effects/chunks/oldposter_09_02.geo
0x46B9219F	/data/geometry/effects/chunks/packratturretbarrel.geo
0xF9F74BB2	/data/geometry/effects/chunks/packratturrethinge.geo
0xAE8D8E0E	/data/geometry/effects/chunks/packratturretpanel1.geo
0x2819FCA0	/data/geometry/effects/chunks/packratturretpanel2.geo
0xE3452F05	/data/geometry/effects/chunks/packratturretpanel3.geo
0x57FC9D75	/data/geometry/effects/chunks/picketfence_plank.geo
0x6B1E1D4D	/data/geometry/effects/chunks/picture_egg_01.geo
0xED8A6FE3	/data/geometry/effects/chunks/picture_egg_02.geo
0x26D6BC46	/data/geometry/effects/chunks/picture_egg_03.geo
0xBB16A311	/data/geometry/effects/chunks/plank_01.geo
0xF6DE021A	/data/geometry/effects/chunks/plank_03.geo
0xEBDB32A2	/data/geometry/effects/chunks/plank_04.geo
0x0560F85D	/data/geometry/effects/chunks/platform_board_01.geo
0x29C47D8F	/data/geometry/effects/chunks/post_01.geo
0xCA95DD6F	/data/geometry/effects/chunks/pot_chunk_01.geo
0x4C01AFC1	/data/geometry/effects/chunks/pot_chunk_02.geo
0x875D7C64	/data/geometry/effects/chunks/pot_chunk_03.geo
0x9A584CDC	/data/geometry/effects/chunks/pot_chunk_04.geo
0x2E69E56D	/data/geometry/effects/chunks/rebar_01.geo
0x9128EF58	/data/geometry/effects/chunks/rock_01.geo
0xCDF5F44B	/data/geometry/effects/chunks/rottenrails_chunk_01.geo
0xE0841617	/data/geometry/effects/chunks/sconce_piece_01.geo
0x40B9B048	/data/geometry/effects/chunks/shelf_01.geo
0x90B6EA01	/data/geometry/effects/chunks/shelf_bar_01.geo
0xC21BCAE8	/data/geometry/effects/chunks/sign_sale_shard_01.geo
0x448FB846	/data/geometry/effects/chunks/sign_sale_shard_02.geo
0x8FD36BE3	/data/geometry/effects/chunks/sign_sale_shard_03.geo
0xB03765FF	/data/geometry/effects/chunks/splinter_01.geo
0xA42B552F	/data/geometry/effects/chunks/templechunk.geo
0xD037C59F	/data/geometry/effects/chunks/towels_01.geo
0xD832443C	/data/geometry/effects/chunks/trash_chickenleg_01.geo
0xDCC71B8C	/data/geometry/effects/chunks/trash_deadfish_01.geo
0xA62F5BA6	/data/geometry/effects/chunks/trash_milkcarton_01.geo
0x155CDA64	/data/geometry/effects/chunks/trash_sodacan_01.geo
0x0581D041	/data/geometry/effects/chunks/trashbag.geo
0xF705F90B	/data/geometry/effects/chunks/trashcan_01.geo
0x7B8DA2EA	/data/geometry/effects/chunks/warningbarrier_01.geo
0xFD19D044	/data/geometry/effects/chunks/warningbarrier_02.geo
0xEA7BF824	/data/geometry/effects/chunks/wheelbarrel.geo
0x45B7F938	/data/geometry/effects/chunks/wheelbarrel_part.geo
0x094B1D6B	/data/geometry/effects/chunks/wolvark_stool_01.geo
0x51111B9B	/data/geometry/effects/chunks/wood_dark_01.geo
0x260A1E8F	/data/geometry/effects/chunks/wood_dark_shard_01.geo
0xA09E6C21	/data/geometry/effects/chunks/wood_dark_shard_02.geo
0xD9171ABA	/data/geometry/effects/chunks/wood_debris_02.geo
0xD27D5029	/data/geometry/effects/chunks/wood_med_01.geo
0x6FB2F3E1	/data/geometry/effects/chunks/wood_splinter_01.geo
0x6892ECE3	/data/geometry/effects/cratecriiters/boombat.geo
0x8AAA2D84	/data/geometry/effects/cratecriiters/thudslug.geo
0xF4FD74B0	/data/geometry/effects/ground_debris/dirt_clod_01.geo
0x7269061E	/data/geometry/effects/ground_debris/dirt_clod_02.geo
0x4CEF4EF6	/data/geometry/effects/mudoken_pops.geo
0x89F16332	/data/geometry/effects/shotgun_tracer.geo
0x0796F3AE	/data/geometry/effects/web_chunks/web_chunk_01.geo
0x00BF8000	/data/geometry/mechanicals/activatordoor.geo
0x4D38BC6B	/data/geometry/mechanicals/activatordoor/close.gr2
0x00BF8000	/data/geometry/mechanicals/bridge_collapse_01.geo
0x60D1AD9E	/data/geometry/mechanicals/bridge_collapse_01/collapse_01.gr2
0x00BF8000	/data/geometry/mechanicals/chickentrailerdoor_01.geo
0x87E92531	/data/geometry/mechanicals/chickentrailerdoor_01/close.gr2
0x3AD6DFBE	/data/geometry/mechanicals/chickentrailerdoor_01/closed.gr2
0x779057B1	/data/geometry/mechanicals/chickentrailerdoor_01/open.gr2
0x7FCE827B	/data/geometry/mechanicals/chickentrailerdoor_01/opened.gr2
0x00447A00	/data/geometry/mechanicals/crane_rock_dropper_01.geo
0x3B62EAB4	/data/geometry/mechanicals/crane_rock_dropper_01/drop_01.gr2
0x41118687	/data/geometry/mechanicals/crane_rock_dropper_01/hold_01.gr2
0x61BCFE51	/data/geometry/mechanicals/crane_rock_dropper_01/open_01.gr2
0x68AA04C9	/data/geometry/mechanicals/crane_rock_dropper_01/reload_01.gr2
0x00447A00	/data/geometry/mechanicals/dam_door_01.geo
0xA6D23955	/data/geometry/mechanicals/dam_door_01/open.gr2
0x3AC2C115	/data/geometry/mechanicals/de_eugenedoor/open.gr2
0x087958B5	/data/geometry/mechanicals/door_metal_01/open.gr2
0x00BF8000	/data/geometry/mechanicals/falling_walkway_facility.geo
0x0B759F13	/data/geometry/mechanicals/falling_walkway_facility/activate.gr2
0x8A9850E3	/data/geometry/mechanicals/farmsecuritydoorsmech/closed.gr2
0x16571FB8	/data/geometry/mechanicals/farmsecuritydoorsmech/doorclose.gr2
0xAAAB8DE2	/data/geometry/mechanicals/farmsecuritydoorsmech/dooropen.gr2
0xCF800D26	/data/geometry/mechanicals/farmsecuritydoorsmech/opened.gr2
0x28E7118C	/data/geometry/mechanicals/jomomma_door/open.gr2
0x1D7BDF82	/data/geometry/mechanicals/native_door_01/close.gr2
0x295909AA	/data/geometry/mechanicals/native_door_01/closed.gr2
0xCD0B8BB1	/data/geometry/mechanicals/native_door_01/open.gr2
0x6C41546F	/data/geometry/mechanicals/native_door_01/opened.gr2
0x00BF8000	/data/geometry/mechanicals/outlaw_door_01.geo
0xED1F1033	/data/geometry/mechanicals/outlaw_door_01/close.gr2
0x95CFEE7F	/data/geometry/mechanicals/outlaw_door_01/closed.gr2
0xA6577E21	/data/geometry/mechanicals/outlaw_door_01/open.gr2
0xD0D7B3BA	/data/geometry/mechanicals/outlaw_door_01/opened.gr2
0x4CA67C13	/data/geometry/mechanicals/outlaw_gate_01/open.gr2
0xF37D4F1D	/data/geometry/mechanicals/outlaw_junk_bridge_01/down.gr2
0x00447A00	/data/geometry/mechanicals/outlaw_junk_bridge_02.geo
0xBD1019A1	/data/geometry/mechanicals/outlaw_junk_bridge_02/open.gr2
0x00447A00	/data/geometry/mechanicals/outlaw_mine_door_01.geo
0x04478735	/data/geometry/mechanicals/outlaw_mine_door_01/open.gr2
0x8D97DD88	/data/geometry/mechanicals/packratgate/open.gr2
0xC0786DDD	/data/geometry/mechanicals/packratlift/down.gr2
0x502A3C3D	/data/geometry/mechanicals/packratliftsmall/up.gr2
0x2B54FAFF	/data/geometry/mechanicals/packratrocketlaunch/activated.gr2
0x8CD4B7CA	/data/geometry/mechanicals/packratrocketlaunch/activating.gr2
0x3C45A706	/data/geometry/mechanicals/packratrocketlaunch/deactivated.gr2
0xD0917C91	/data/geometry/mechanicals/packratrocketlaunch/fire.gr2
0x00BF8000	/data/geometry/mechanicals/reg02_lev02_elev.geo
0xF91F6AFB	/data/geometry/mechanicals/reg02_lev02_elev/up.gr2
0x43DA6145	/data/geometry/mechanicals/slog_drain/close.gr2
0xCD1D6643	/data/geometry/mechanicals/slog_drain/closed.gr2
0xA64D1E9A	/data/geometry/mechanicals/slog_drain/open.gr2
0x88053B86	/data/geometry/mechanicals/slog_drain/opened.gr2
0x3A7E3962	/data/geometry/mechanicals/templeexitdoor/open.gr2
0x00BF8000	/data/geometry/mechanicals/town_door_02.geo
0x1770BB60	/data/geometry/mechanicals/town_door_02/close.gr2
0xBC02462D	/data/geometry/mechanicals/town_door_02/closed.gr2
0x28CF2F11	/data/geometry/mechanicals/town_door_02/open.gr2
0xF91A1BE8	/data/geometry/mechanicals/town_door_02/opened.gr2
0x00BF8000	/data/geometry/mechanicals/tutorial_escalator.geo
0xD8F79FF8	/data/geometry/mechanicals/tutorial_escalator/down.gr2
0x00BF8000	/data/geometry/mechanicals/tutorial_outlaw_door.geo
0x5D5C2B87	/data/geometry/mechanicals/tutorial_outlaw_door/open.gr2
0x00BF8000	/data/geometry/mechanicals/waterfacilitydoor.geo
0xBDE35EF0	/data/geometry/mechanicals/waterfacilitydoor/open.gr2
0x68BC873C	/data/geometry/weapons/glok_goo_cocoon.geo
0x567CCDFA	/data/geometry/weapons/npc/generic_bullet_01.geo
0x6B692ABA	/data/geometry/weapons/npc/outlawmortar.geo
0xF13F04B9	/data/geometry/weapons/npc/outlawshooter.geo
0x8118B40E	/data/geometry/weapons/npc/outlawthrowingknife.geo
0x6A270F5C	/data/geometry/weapons/npc/outlawturret.geo
0x6F65672E	/data/geometry/weapons/player/barearms/barearms.geo
0x66BC9C5F	/data/geometry/weapons/player/immobilize/bomberimmobilizecocoon.geo
0x95FBB271	/data/geometry/weapons/player/immobilize/bomberimmobilizecocoon_mouth.geo
0xD8375B12	/data/geometry/weapons/player/immobilize/minaimmobilizecocoon.geo
0xF6679292	/data/geometry/weapons/player/immobilize/mincimmobilizecocoon.geo
0xFBDCBB3C	/data/geometry/weapons/player/immobilize/mincimmobilizecocoon_mouth.geo
0x4FB5ABAC	/data/geometry/weapons/player/immobilize/nativeimmobilizecocoon.geo
0xF6691FF3	/data/geometry/weapons/player/immobilize/outlaw1immobilizecocoon.geo
0xBD5437C9	/data/geometry/weapons/player/immobilize/outlaw1immobilizecocoon_mouth.geo
0xCF11B2B3	/data/geometry/weapons/player/immobilize/outlaw2immobilizecocoon.geo
0xBF8A30EE	/data/geometry/weapons/player/immobilize/outlaw2immobilizecocoon_mouth.geo
0x6D4D9258	/data/geometry/weapons/player/immobilize/slegimmobilizecoocoon.geo
0xA67A241C	/data/geometry/weapons/player/immobilize/towsnfolkimmobilizecoocoon.geo
0x0D2B4EF6	/data/geometry/weapons/player/immobilize/towsnfolkimmobilizecoocoon_mouth.geo
0x00000003	/data/geometry/weapons/player/sendto/sndtobow.geo
0x4A51BAFE	/data/instances/boss_01_1/geometry/decorators/animated/slide_light_01.geo
0xB97EA326	/data/instances/boss_01_1/geometry/decorators/animated/vultures_01.geo
0x6CB8FD6B	/data/instances/boss_01_1/geometry/decorators/animateddestructibles/light_warning_01.geo
0xA510C10D	/data/instances/boss_01_1/geometry/decorators/civilized/capacitor_01.geo
0x5FD6B772	/data/instances/boss_01_1/geometry/decorators/civilized/concrete_base_01.geo
0x7EED10DA	/data/instances/boss_01_1/geometry/decorators/civilized/insulator_stand_02.geo
0xDD3219BD	/data/instances/boss_01_1/geometry/decorators/civilized/junk_box_01.geo
0x39FD08F1	/data/instances/boss_01_1/geometry/decorators/civilized/junk_pigbox_02.geo
0x746EBF53	/data/instances/boss_01_1/geometry/decorators/civilized/junk_pile_01.geo
0x9CC782ED	/data/instances/boss_01_1/geometry/decorators/civilized/junk_reefer_02.geo
0x23333463	/data/instances/boss_01_1/geometry/decorators/civilized/lampshade.geo
0x7B0B81FC	/data/instances/boss_01_1/geometry/decorators/civilized/power_cell_01.geo
0x2F5796F5	/data/instances/boss_01_1/geometry/decorators/civilized/power_line_wallmount_01.geo
0x229D3D13	/data/instances/boss_01_1/geometry/decorators/civilized/scaffolds_02.geo
0xE04D0C8B	/data/instances/boss_01_1/geometry/decorators/civilized/sewerlamp_01.geo
0xBC614849	/data/instances/boss_01_1/geometry/decorators/civilized/sewerlamp_hanging_01.geo
0xA45703F8	/data/instances/boss_01_1/geometry/decorators/destructible/destructible_crate03.geo
0x7E20CF1D	/data/instances/boss_01_1/geometry/decorators/destructible/light_round_orange.geo
0x5F6E6695	/data/instances/boss_01_1/geometry/decorators/destructible/mine_pick.geo
0xFE5DD1F5	/data/instances/boss_01_1/geometry/decorators/destructible/mine_shovel.geo
0xAC282CC3	/data/instances/boss_01_1/geometry/decorators/destructible/rottenrails_01.geo
0xC6920F1C	/data/instances/boss_01_1/geometry/decorators/destructible/sewerlamp_bulb_yellow_01.geo
0x86C9BA0F	/data/instances/boss_01_1/geometry/decorators/machinery/electric_cage_01.geo
0xB360D027	/data/instances/boss_01_1/geometry/decorators/misc/de_proxy_shotobj.geo
0x7C1FBB93	/data/instances/boss_01_1/geometry/decorators/trees/dead_trunk_01.geo
0xFA8BC93D	/data/instances/boss_01_1/geometry/decorators/trees/dead_trunk_02.geo
0x2CD22A20	/data/instances/boss_01_1/geometry/decorators/trees/dead_trunk_04.geo
0xBC607D45	/data/instances/boss_01_1/geometry/decorators/trees/savanna_tree_01.geo
0x5290814B	/data/instances/boss_01_1/geometry/mechanicals/outlaw_mine_door_01.geo
0x2E5FF5BA	/data/instances/native_02_1/geometry/decorators/animated/fly_01.geo
0x01934556	/data/instances/native_02_1/geometry/decorators/animated/ramp_native_lite.geo
0x10C24B76	/data/instances/native_02_1/geometry/decorators/civilized/bed_low_01.geo
0x872D83D9	/data/instances/native_02_1/geometry/decorators/civilized/birdbath_01.geo
0x7CD05D1B	/data/instances/native_02_1/geometry/decorators/civilized/butcherblock_01.geo
0x07944834	/data/instances/native_02_1/geometry/decorators/civilized/cabinets_low_02.geo
0xCCC89B91	/data/instances/native_02_1/geometry/decorators/civilized/cabinets_low_03.geo
0x511CC48B	/data/instances/native_02_1/geometry/decorators/civilized/couch.geo
0x3A71E585	/data/instances/native_02_1/geometry/decorators/civilized/dumpster.geo
0xDD59F404	/data/instances/native_02_1/geometry/decorators/civilized/file_cabinet_02.geo
0xDF3BB5DB	/data/instances/native_02_1/geometry/decorators/civilized/jumpable_metalcrate_01.geo
0x784A0AD9	/data/instances/native_02_1/geometry/decorators/civilized/lampshade.geo
0x06923C7D	/data/instances/native_02_1/geometry/decorators/civilized/mattress.geo
0x3694A90F	/data/instances/native_02_1/geometry/decorators/civilized/metal_sink_01.geo
0xB000DBA1	/data/instances/native_02_1/geometry/decorators/civilized/metal_sink_02.geo
0x1D74482F	/data/instances/native_02_1/geometry/decorators/civilized/native_altar_stand_01.geo
0x9EC39151	/data/instances/native_02_1/geometry/decorators/civilized/native_shelf_01.geo
0x7940447E	/data/instances/native_02_1/geometry/decorators/civilized/nestcouch_01.geo
0xB86AD50B	/data/instances/native_02_1/geometry/decorators/civilized/nonjumpable_crate_01.geo
0xEA18289C	/data/instances/native_02_1/geometry/decorators/civilized/oildrum.geo
0x95D8903B	/data/instances/native_02_1/geometry/decorators/civilized/pan_01.geo
0xF06DAF59	/data/instances/native_02_1/geometry/decorators/civilized/potbellystove_01.geo
0x8BC3F306	/data/instances/native_02_1/geometry/decorators/civilized/power_line_wallmount_01.geo
0xAE068A31	/data/instances/native_02_1/geometry/decorators/civilized/power_poll_02.geo
0x2106B968	/data/instances/native_02_1/geometry/decorators/civilized/sewerlamp_hanging_01.geo
0xD80E6984	/data/instances/native_02_1/geometry/decorators/civilized/sign_slog_warning.geo
0x34C5A92F	/data/instances/native_02_1/geometry/decorators/civilized/skillet_01.geo
0x77CB8AA3	/data/instances/native_02_1/geometry/decorators/civilized/transformer_01.geo
0x6BC4EF78	/data/instances/native_02_1/geometry/decorators/civilized/wheelbarrel_01.geo
0xF056F58A	/data/instances/native_02_1/geometry/decorators/civilized/white_airconditioner_01.geo
0xB5010A64	/data/instances/native_02_1/geometry/decorators/civilized/white_refrigerator_01.geo
0x339578CA	/data/instances/native_02_1/geometry/decorators/civilized/white_refrigerator_02.geo
0x2F97C073	/data/instances/native_02_1/geometry/decorators/civilized/white_stove_01.geo
0x0524745D	/data/instances/native_02_1/geometry/decorators/destructible/barrel_moolah.geo
0x8E03156C	/data/instances/native_02_1/geometry/decorators/destructible/destructible_barrel_01.geo
0x93D8C04E	/data/instances/native_02_1/geometry/decorators/destructible/destructible_boards_01.geo
0x154CB2E0	/data/instances/native_02_1/geometry/decorators/destructible/destructible_boards_02.geo
0xDE106145	/data/instances/native_02_1/geometry/decorators/destructible/destructible_boards_03.geo
0x34754D02	/data/instances/native_02_1/geometry/decorators/destructible/destructible_picketfence.geo
0xD3D32802	/data/instances/native_02_1/geometry/decorators/destructible/destructible_plank_05.geo
0xAAAAB9D2	/data/instances/native_02_1/geometry/decorators/destructible/destructible_woodenfence.geo
0xBB6FCC26	/data/instances/native_02_1/geometry/decorators/destructible/kitchenchair_01.geo
0x49FF01E2	/data/instances/native_02_1/geometry/decorators/destructible/lightbulbyellow.geo
0x1AB78F0C	/data/instances/native_02_1/geometry/decorators/destructible/native_lamp_01.geo
0x49C40A7A	/data/instances/native_02_1/geometry/decorators/destructible/native_planty_01.geo
0x3EADE812	/data/instances/native_02_1/geometry/decorators/destructible/native_pod_01.geo
0x926DAA63	/data/instances/native_02_1/geometry/decorators/destructible/native_pot_01.geo
0x14F9D8CD	/data/instances/native_02_1/geometry/decorators/destructible/native_pot_02.geo
0xDFA50B68	/data/instances/native_02_1/geometry/decorators/destructible/native_pot_03.geo
0xC2A03BD0	/data/instances/native_02_1/geometry/decorators/destructible/native_pot_04.geo
0x09FCE875	/data/instances/native_02_1/geometry/decorators/destructible/native_pot_05.geo
0x85ABC6AB	/data/instances/native_02_1/geometry/decorators/destructible/native_shelf_01.geo
0x28A4387B	/data/instances/native_02_1/geometry/decorators/destructible/native_shelves_01.geo
0xF58EC94D	/data/instances/native_02_1/geometry/decorators/destructible/native_wood_block_01.geo
0x4C044D55	/data/instances/native_02_1/geometry/decorators/destructible/native_zen_plant_01.geo
0xDA1D5C25	/data/instances/native_02_1/geometry/decorators/destructible/trashcan_01.geo
0xCE6494D1	/data/instances/native_02_1/geometry/decorators/native/fishingpole_cabinet.geo
0xDD4E6178	/data/instances/native_02_1/geometry/decorators/native/house_indoors.geo
0x364FE094	/data/instances/native_02_1/geometry/decorators/natural/sewersludge_01.geo
0x53F006B9	/data/instances/native_02_1/geometry/decorators/trees/cactus_tall_02.geo
0x4B0B7FF5	/data/instances/native_02_1/geometry/mechanicals/native_door_01.geo
0x0FA837FD	/data/instances/nav_01_1/geometry/decorators/activators/surge_trigger_final.geo
0x1E4049F0	/data/instances/nav_01_1/geometry/decorators/animated/bigredbutton.geo
0x88D3A142	/data/instances/nav_01_1/geometry/decorators/animated/fly_01.geo
0x8A67542C	/data/instances/nav_01_1/geometry/decorators/animated/pumpstation_02.geo
0x1F8942C1	/data/instances/nav_01_1/geometry/decorators/animated/town_maingate_01.geo
0x2664EA18	/data/instances/nav_01_1/geometry/decorators/civilized/door_backing.geo
0x042ABD80	/data/instances/nav_01_1/geometry/decorators/civilized/hanging_lampshade_01.geo
0xFEF3DE60	/data/instances/nav_01_1/geometry/decorators/civilized/hanging_worklight_01.geo
0x9EBD5D3F	/data/instances/nav_01_1/geometry/decorators/civilized/insulator_01.geo
0x2607480D	/data/instances/nav_01_1/geometry/decorators/civilized/lampshade.geo
0xE0DBC364	/data/instances/nav_01_1/geometry/decorators/civilized/power_line_wallmount_01.geo
0x63839B80	/data/instances/nav_01_1/geometry/decorators/civilized/power_poll_02.geo
0x7F264E41	/data/instances/nav_01_1/geometry/decorators/civilized/sewerlamp_hanging_01.geo
0xAB723A6E	/data/instances/nav_01_1/geometry/decorators/civilized/sign_direction_deadhen_01.geo
0xB6ABE672	/data/instances/nav_01_1/geometry/decorators/civilized/sign_direction_town_01.geo
0x1C64004E	/data/instances/nav_01_1/geometry/decorators/civilized/signpost_metal_01.geo
0xBB47037D	/data/instances/nav_01_1/geometry/decorators/civilized/small_bridge_01.geo
0x0BD52B6B	/data/instances/nav_01_1/geometry/decorators/civilized/small_bridge_broken_01.geo
0x635700C2	/data/instances/nav_01_1/geometry/decorators/destructible/destructible_barrel_01.geo
0x0CB8B0C3	/data/instances/nav_01_1/geometry/decorators/destructible/destructible_barrel_moolah01.geo
0x0D0E743F	/data/instances/nav_01_1/geometry/decorators/destructible/destructible_crate.geo
0x6BDB5669	/data/instances/nav_01_1/geometry/decorators/destructible/destructible_crate03.geo
0x5DD611B0	/data/instances/nav_01_1/geometry/decorators/destructible/destructible_crate_apples.geo
0x9048FEEE	/data/instances/nav_01_1/geometry/decorators/destructible/destructible_crate_moolah01.geo
0xFBD57612	/data/instances/nav_01_1/geometry/decorators/destructible/destructible_picketfence.geo
0xF6747050	/data/instances/nav_01_1/geometry/decorators/destructible/destructible_small_platform_01.geo
0xC241479E	/data/instances/nav_01_1/geometry/decorators/destructible/dynomite_02.geo
0x1F53436A	/data/instances/nav_01_1/geometry/decorators/destructible/picture_egg_01.geo
0x765F609C	/data/instances/nav_01_1/geometry/decorators/destructible/rf_barrel.geo
0x2264A624	/data/instances/nav_01_1/geometry/decorators/destructible/windowpane_quad_01.geo
0x70918C6E	/data/instances/nav_01_1/geometry/decorators/destructible/windowpane_single_01.geo
0x46D0E645	/data/instances/nav_01_1/geometry/decorators/destructible/wolvark_shelf_units_02.geo
0x8D8C35E0	/data/instances/nav_01_1/geometry/decorators/destructible/wolvark_shelf_units_03.geo
0x52278ACC	/data/instances/nav_01_1/geometry/decorators/destructible/wolvark_stool.geo
0x4B11D7CF	/data/instances/nav_01_1/geometry/decorators/explosive/barrel_explosive.geo
0x9255543C	/data/instances/nav_01_1/geometry/decorators/explosive/big_explode.geo
0x1AE9BEDF	/data/instances/nav_01_1/geometry/decorators/natural/sewersludge_01.geo
0x705C3C03	/data/instances/nav_01_1/geometry/decorators/trees/joshua_tree_01.geo
0x686859EE	/data/instances/nav_01_1/geometry/decorators/trees/savanna_tree_01.geo
0xAC6EC2E1	/data/instances/nav_01_1/geometry/mechanicals/crane_rock_dropper_01.geo
0x4B6A7F9C	/data/instances/nav_01_1/geometry/mechanicals/reg02_lev02_elev.geo
0x753D11FF	/data/instances/nav_01_1/geometry/mechanicals/town_door_02.geo
0x3EFD9335	/data/instances/nav_01_3/geometry/decorators/activators/surge_trigger_final.geo
0x11D1AEDF	/data/instances/nav_01_3/geometry/decorators/animated/fly_01.geo
0xAA9E9CFE	/data/instances/nav_01_3/geometry/decorators/animated/generator_01.geo
0xEE329338	/data/instances/nav_01_3/geometry/decorators/animated/mine_cart_elevator_01.geo
0x8D4F564D	/data/instances/nav_01_3/geometry/decorators/animated/pipe_walkway_01.geo
0xE3A5B27F	/data/instances/nav_01_3/geometry/decorators/civilized/door_backing.geo
0x7259E4AE	/data/instances/nav_01_3/geometry/decorators/civilized/junk_box_01.geo
0xC28D3C99	/data/instances/nav_01_3/geometry/decorators/civilized/junk_oven_02.geo
0x7D5A0488	/data/instances/nav_01_3/geometry/decorators/civilized/junk_pigbox_02.geo
0xD9947F2B	/data/instances/nav_01_3/geometry/decorators/civilized/lampshade.geo
0xB090AE23	/data/instances/nav_01_3/geometry/decorators/civilized/power_poll_02.geo
0x8DED49FD	/data/instances/nav_01_3/geometry/decorators/civilized/sign_direction_water_02.geo
0xDF2BCA83	/data/instances/nav_01_3/geometry/decorators/civilized/transformer_01.geo
0xD49C6607	/data/instances/nav_01_3/geometry/decorators/destructible/barrier_cobbled_02.geo
0x1FC0B5A2	/data/instances/nav_01_3/geometry/decorators/destructible/barrier_cobbled_03.geo
0xD411C663	/data/instances/nav_01_3/geometry/decorators/destructible/destructible_barrel_01.geo
0xC9CA1341	/data/instances/nav_01_3/geometry/decorators/destructible/destructible_boards_01.geo
0x4F5E61EF	/data/instances/nav_01_3/geometry/decorators/destructible/destructible_boards_02.geo
0xAA7BAE91	/data/instances/nav_01_3/geometry/decorators/destructible/destructible_lightbulb.geo
0x3ECE2B79	/data/instances/nav_01_3/geometry/decorators/destructible/destructible_picketfence.geo
0x10966534	/data/instances/nav_01_3/geometry/decorators/destructible/mine_box.geo
0x52DB6066	/data/instances/nav_01_3/geometry/decorators/destructible/mine_pick.geo
0xBAFADD8C	/data/instances/nav_01_3/geometry/decorators/destructible/mine_shovel.geo
0x0A7F0885	/data/instances/nav_01_3/geometry/decorators/destructible/pipe_walkway_support.geo
